日期,产气量(104m3/d),产水量/m3/d,井底流压/MPa,地层压力/MPa,
2016/11/23,53.0786,3.97,65.15205105,66.98364506,1.83159401
2016/11/24,52.6619,4.46,65.20522354,66.97785558,1.77263204
2016/11/25,52.721,3.5,65.00636146,66.97211271,1.96575125
2016/11/26,52.9657,4.07,64.682086,66.96636353,2.28427753
2016/11/27,53.2677,4.48,65.17952156,66.96058742,1.78106586
2016/11/28,53.4674,4.68,65.20409283,66.95477801,1.75068518
2016/11/29,53.9069,4.26,65.12977344,66.94894669,1.81917325
2016/11/30,53.6054,4.83,65.19810574,66.9430668,1.74496106
2016/12/1,52.3207,4.08,65.10527452,66.93722069,1.83194617
2016/12/2,52.5652,4.13,65.0859897,66.93151762,1.84552792
2016/12/3,52.6875,4.48,65.13244463,66.92578765,1.79334302
2016/12/4,52.8867,3.88,65.02382906,66.92004436,1.8962153
2016/12/5,53.0249,4.6,65.11503355,66.9142792,1.79924565
2016/12/6,53.1028,3.88,65.00735152,66.90849896,1.90114744
2016/12/7,53.2096,4.3,64.71194774,66.90271033,2.19076259
2016/12/8,53.4979,4.04,65.00889937,66.89691012,1.88801075
2016/12/9,53.6333,4.51,65.08379943,66.89107815,1.80727872
2016/12/10,53.5879,4.77,65.10096619,66.88523141,1.78426522
2016/12/11,53.7432,4.79,65.08583478,66.87939,1.79355522
2016/12/12,53.7601,4.58,63.46326817,66.87353161,3.41026344
2016/12/13,53.7252,4.88,64.66083368,66.86767163,2.20683795
2016/12/14,53.6936,4.98,65.09181858,66.8618158,1.76999722
2016/12/15,53.6852,4.97,65.07929979,66.85596376,1.77666397
2016/12/16,53.786,4.99,65.06271584,66.85011293,1.78739709
2016/12/17,53.833,5.07,65.07630488,66.84425119,1.76794631
2016/12/18,53.8362,5.14,65.07606652,66.83838451,1.76231799
2016/12/19,54.0282,5.2,65.07882028,66.83251775,1.75369747
2016/12/20,54.3377,5.12,65.05242313,66.82662996,1.77420683
2016/12/21,54.4848,5.13,65.04670148,66.82070808,1.7740066
2016/12/22,54.3523,5.47,64.74488986,66.81477016,2.0698803
2016/12/23,54.1373,5.08,65.00840715,66.80884724,1.80044009
2016/12/24,54.1295,5.02,64.97719131,66.80294847,1.82575716
2016/12/25,54.2549,5.02,64.96955189,66.79705085,1.82749896
2016/12/26,54.371,5.02,64.56682448,66.79113959,2.22431511
2016/12/27,54.4409,5.23,64.9841159,66.78521573,1.80109983
2016/12/28,54.5641,5.07,64.96308842,66.77928439,1.81619597
2016/12/29,54.707,4.84,64.87701678,66.77333967,1.89632289
2016/12/30,54.9416,5.14,64.95024901,66.76737939,1.81713038
2016/12/31,54.9478,5.02,64.93239831,66.76139335,1.82899504
2017/1/1,55.0602,5.2,64.94057971,66.75540692,1.81482721
2017/1/2,55.2263,5.2,64.92316302,66.74940831,1.82624529
2017/1/3,55.0435,5.2,64.91823192,66.74339157,1.82515965
2017/1/4,54.8209,5,64.86007536,66.73739539,1.87732003
2017/1/5,55.2129,5.4,64.93073973,66.73142421,1.80068448
2017/1/6,55.4502,5.33,64.90462266,66.72540983,1.82078717
2017/1/7,55.5427,5.42,64.92038594,66.71936943,1.79898349
2017/1/8,55.8599,5.45,64.92207527,66.71331905,1.79124378
2017/1/9,55.8379,5.51,64.90878406,66.7072338,1.79844974
2017/1/10,55.751,5.48,64.89087812,66.70115128,1.81027316
2017/1/11,55.6462,5.51,64.88171523,66.69507871,1.81336348
2017/1/12,56.3979,5.47,64.88481294,66.68901805,1.80420511
2017/1/13,56.0727,5.35,64.84714706,66.68287434,1.83572728
2017/1/14,56.1003,5.25,64.81109874,66.67676699,1.86566825
2017/1/15,56.1605,5.27,64.81544283,66.67065689,1.85521406
2017/1/16,56.2423,5.17,64.79213192,66.66454041,1.87240849
2017/1/17,56.2071,5.09,64.76822356,66.65841518,1.89019162
2017/1/18,56.0367,5.13,64.74772055,66.65229415,1.9045736
2017/1/19,56.0711,5.24,64.76468581,66.64619231,1.8815065
2017/1/20,56.3088,5.11,64.75185544,66.64008697,1.88823153
2017/1/21,56.2384,5.27,64.75193856,66.63395558,1.88201702
2017/1/22,56.2543,5.31,64.73627088,66.6278323,1.89156142
2017/1/23,56.2511,5.28,64.73172488,66.62170757,1.88998269
2017/1/24,56.3645,5.34,64.72201477,66.61558349,1.89356872
2017/1/25,56.5049,5.26,64.70293319,66.60944715,1.90651396
2017/1/26,56.3251,5.41,64.70945743,66.60329556,1.89383813
2017/1/27,56.1665,5.39,64.68046647,66.59716421,1.91669774
2017/1/28,56.3148,5.32,64.67360093,66.59105073,1.9174498
2017/1/29,56.3683,5.3,64.65054582,66.58492113,1.93437531
2017/1/30,56.3536,5.26,64.64389502,66.5787859,1.93489088
2017/1/31,56.3029,5.34,64.63268764,66.57265262,1.93996498
2017/2/1,56.5801,5.56,64.65069186,66.56652525,1.91583339
2017/2/2,56.5885,5.31,64.61384721,66.56036748,1.94652027
2017/2/3,56.6338,5.41,64.60807656,66.55420909,1.94613253
2017/2/4,56.4866,5.4,64.60259412,66.54804599,1.94545187
2017/2/5,56.6622,5.33,64.58620318,66.54189951,1.95569633
2017/2/6,56.6798,5.28,64.55726738,66.53573389,1.97846651
2017/2/7,56.6999,5.3,64.54999207,66.52956662,1.97957455
2017/2/8,56.8449,5.41,64.54835708,66.52339744,1.97504036
2017/2/9,56.9718,5.21,64.52224013,66.51721251,1.99497238
2017/2/10,56.9486,5.11,64.49568377,66.51101384,2.01533007
2017/2/11,56.8995,4.33,64.35981661,66.50481806,2.14500145
2017/2/12,56.8912,4.43,64.37373979,66.49862802,2.12488823
2017/2/13,56.9267,4.35,64.34168657,66.49243922,2.15075265
2017/2/14,56.908,4.29,64.33254767,66.48624679,2.15369912
2017/2/15,56.9041,4.59,64.36424164,66.48005676,2.11581512
2017/2/16,57.1799,4.5,64.34850025,66.47386746,2.12536721
2017/2/17,57.3276,4.69,64.36911274,66.46764795,2.09853521
2017/2/18,57.3395,4.9,70.93923107,66.4614124,-4.47781867
2017/2/19,57.3625,5.49,64.46485119,66.45517585,1.99032466
2017/2/20,57.2168,5.32,64.43567992,66.44893708,2.01325716
2017/2/21,57.1435,5.42,64.42629348,66.44271475,2.01642127
2017/2/22,57.0304,5.2,64.37980639,66.43650085,2.05669446
2017/2/23,56.5435,5.02,64.30686628,66.43029978,2.1234335
2017/2/24,57.2448,4.89,64.30807164,66.4241529,2.11608126
2017/2/25,57.8158,4.52,64.22812037,66.41792873,2.18980836
2017/2/26,58.0558,4.26,64.14468293,66.4116417,2.26695877
2017/2/27,58.2051,4.11,64.15076554,66.40532843,2.25456289
2017/2/28,58.1835,4.1,64.1379556,66.39899896,2.26104336
2017/3/1,58.0179,4.07,64.1613733,66.39267222,2.23129892
2017/3/2,57.7705,4.08,64.18764455,66.38636412,2.19871957
2017/3/3,57.7644,4.09,64.24333424,66.38008372,2.13674948
2017/3/4,57.6313,4.76,64.32250973,66.37380431,2.05129458
2017/3/5,57.5892,4.71,64.30304522,66.36753995,2.06449473
2017/3/6,57.7419014,4.25999999,64.22253279,66.36128057,2.13874778
2017/3/7,57.64020157,5.409999847,64.38414161,66.35500461,1.970863
2017/3/8,57.80709839,4.529999971,64.24048929,66.34874023,2.10825094
2017/3/9,57.95560074,4.5,64.22967065,66.34245771,2.11278706
2017/3/10,1,1,62.77155019,66.33615909,3.5646089
2017/3/11,58.18989944,5.400000095,64.3216323,66.33615909,2.01452679
2017/3/12,58.1733017,5.679999828,64.35095356,66.32983489,1.97888133
2017/3/13,58.229599,5.760000229,64.34232496,66.32351285,1.98118789
2017/3/14,58.18519974,4.089999914,64.10352977,66.31718491,2.21365514
2017/3/15,58.10219955,4.789999962,64.18762177,66.31086221,2.12324044
2017/3/16,58.1004982,5.019999981,64.20932787,66.30454901,2.09522114
2017/3/17,57.87630081,5.139999866,64.1872582,66.29823632,2.11097812
2017/3/18,58.24000168,5.760000229,64.28787191,66.29194875,2.00407684
2017/3/19,58.33209991,5.460000038,64.23603847,66.28562129,2.04958282
2017/3/20,58.34560013,5.380000114,64.21376742,66.27928399,2.06551657
2017/3/21,58.37639999,5.699999809,64.25008615,66.27294552,2.02285937
2017/3/22,58.58520126,5.579999924,64.23849685,66.26660397,2.02810712
2017/3/23,58.47439957,5.71999979,64.22278563,66.26023968,2.03745405
2017/3/24,58.49570084,5.699999809,64.22076542,66.25388796,2.03312254
2017/3/25,58.33399963,5.659999847,64.18828014,66.24753422,2.05925408
2017/3/26,58.18429947,5.050000191,64.09570446,66.24119868,2.14549422
2017/3/27,58.27999878,5.110000134,64.1072222,66.23488001,2.12765781
2017/3/28,58.44940186,5,64.07433531,66.22855109,2.15421578
2017/3/29,58.65800095,5.050000191,64.08809469,66.22220378,2.13410909
2017/3/30,58.6867981,5.119999886,64.0987827,66.21583376,2.11705106
2017/3/31,58.69990158,5.320000172,64.11694329,66.20946089,2.0925176
2017/4/1,58.7016983,5.260000229,64.09744582,66.2030869,2.10564108
2017/4/2,58.71139908,5.349999905,64.09969803,66.19671305,2.09701502
2017/4/3,58.72389984,5.449999809,64.10338398,66.19033846,2.08695448
2017/4/4,58.7038002,5.389999866,64.08317193,66.18396282,2.10079089
2017/4/5,58.70510101,5.869999886,64.14193814,66.17758973,2.03565159
2017/4/6,58.72330093,5.679999828,64.09299976,66.17121683,2.07821707
2017/4/7,58.75880051,5.960000038,64.1455136,66.16484226,2.01932866
2017/4/8,58.81610107,5.940000057,64.12216896,66.1584641,2.03629514
2017/4/9,58.79859924,5.78000021,64.08754402,66.15207994,2.06453592
2017/4/10,58.72389984,6.230000019,64.15061121,66.14569805,1.99508684
2017/4/11,58.62229919,5.670000076,64.04435185,66.13932475,2.0949729
2017/4/12,58.62490082,6.230000019,64.12630028,66.13296299,2.00666271
2017/4/13,58.61880112,6.429999828,64.14401286,66.12660127,1.98258841
2017/4/14,58.61399841,6.400000095,64.13981364,66.12024057,1.98042693
2017/4/15,58.58100128,6.300000191,64.11303427,66.11388072,2.00084645
2017/4/16,58.60559845,6.409999847,64.11902499,66.10752485,1.98849986
2017/4/17,58.62469864,6.159999847,64.06118309,66.10116659,2.0399835
2017/4/18,58.62770081,6.429999828,64.0895037,66.09480655,2.00530285
2017/4/19,58.62480164,6.400000095,64.08535594,66.08844652,2.00309058
2017/4/20,58.59609985,6.480000019,64.08532296,66.08208714,1.99676418
2017/4/21,58.5583992,6.300000191,64.03570768,66.07573126,2.04002358
2017/4/22,58.55820084,6.199999809,64.02129072,66.06937987,2.04808915
2017/4/23,58.53340149,6.300000191,64.02403198,66.06302883,2.03899685
2017/4/24,58.50249863,6.400000095,64.02710153,66.05668085,2.02957932
2017/4/25,58.52939987,6.199999809,63.98758994,66.05033662,2.06274668
2017/4/26,58.31090164,6.400000095,64.01070711,66.04398975,2.03328264
2017/4/27,58.22729874,6.099999905,63.94255726,66.03766732,2.09511006
2017/4/28,58.44060135,6.199999809,63.96312074,66.03135443,2.06823369
2017/4/29,58.20399857,6.300000191,63.9493658,66.02501835,2.07565255
2017/4/30,58.47290039,6.199999809,63.9530927,66.01870868,2.06561598
2017/5/1,58.45,6.3,63.95636423,66.01236969,2.05600546
2017/5/2,58.41,6.2,63.92936691,66.00603356,2.07666665
2017/5/3,58.4,6.4,63.93653923,65.99970216,2.06316293
2017/5/4,58.41,6.2,63.89649438,65.9933722,2.09687782
2017/5/5,58.4,6.3,63.90015048,65.98704146,2.08689098
2017/5/6,58.41,6.2,63.87457833,65.98071215,2.10613382
2017/5/7,58.4,6.23,63.86784875,65.97438207,2.10653332
2017/5/8,58.44,6.35,63.86469207,65.96805379,2.10336172
2017/5/9,58.56,6.42,63.86710536,65.96173491,2.09462955
2017/5/10,58.57,6.35,63.86795589,65.95540318,2.08744729
2017/5/11,58.57,6.35,63.85699812,65.94907072,2.0920726
2017/5/12,58.61,6.2,63.82556283,65.94273863,2.1171758
2017/5/13,58.95,6.3,63.82746845,65.93640251,2.10893406
2017/5/14,58.63,6.25,63.82238712,65.93002936,2.10764224
2017/5/15,58.76,6.31,63.81278784,65.92369177,2.11090393
2017/5/16,58.78,6.28,63.78694919,65.91734025,2.13039106
2017/5/17,58.9,6.42,63.8106806,65.9109869,2.1003063
2017/5/18,58.86,6.3,63.78145945,65.90462072,2.12316127
2017/5/19,58.84,6.28,63.75581953,65.89825931,2.14243978
2017/5/20,58.81,6.32,63.76079421,65.89190047,2.13110626
2017/5/21,58.88,6.28,63.73506735,65.8855453,2.15047795
2017/5/22,58.85,6.64,63.7755202,65.8791828,2.1036626
2017/5/23,58.86,6.42,63.73281278,65.87282396,2.14001118
2017/5/24,58.81,6.28,63.70014728,65.8664644,2.16631712
2017/5/25,58.8,6.3,63.68107977,65.8601107,2.17903093
2017/5/26,58.48,6.1,63.65347653,65.85375847,2.20028194
2017/5/27,58.72,6.2,63.67486669,65.84744177,2.17257508
2017/5/28,58.78,6.1,63.61841723,65.84109906,2.22268183
2017/5/29,58.89,6.3,63.63940981,65.83475013,2.19534032
2017/5/30,58.95,6.2,63.61584362,65.82838948,2.21254586
2017/5/31,58.98,6.1,63.59098333,65.8220226,2.23103927
2017/6/1,52.75,6.3,63.66382156,65.8156528,2.15183124
2017/6/2,50.08,4.9,63.76859923,65.80996775,2.04136852
2017/6/3,50.38,4.8,63.70380147,65.8045763,2.10077483
2017/6/4,50.64,4.6,63.65476612,65.79915215,2.14438603
2017/6/5,50.84,4.9,63.68569008,65.79369971,2.10800963
2017/6/6,49.69,4.7,63.60691939,65.78822558,2.18130619
2017/6/7,56.16,6.2,63.66135246,65.78287803,2.12152557
2017/6/8,57.53,6.3,63.56915795,65.77682019,2.20766224
2017/6/9,57.54,6.9,63.64735336,65.77061225,2.12325889
2017/6/10,57.53,6.2,63.54359075,65.76440356,2.22081281
2017/6/11,57.54,6.4,63.57356411,65.75819632,2.18463221
2017/6/12,57.63,6.1,63.50941761,65.75198834,2.24257073
2017/6/13,57.63,6.08,63.50670078,65.74577082,2.23907004
2017/6/14,57.59,6.1,63.49731817,65.73955366,2.24223549
2017/6/15,57.6,5.86,63.44024567,65.73334124,2.29309557
2017/6/16,57.6,5.62,63.39406833,65.72712808,2.33305975
2017/6/17,57.65,5.24,63.3397152,65.72091527,2.38120007
2017/6/18,57.62,5.52,63.36883716,65.71469733,2.34586017
2017/6/19,57.65,5.46,63.33879201,65.70848302,2.36969101
2017/6/20,57.67,5.38,63.31699229,65.70226578,2.38527349
2017/6/21,57.66,5.48,63.33128846,65.6960467,2.36475824
2017/6/22,57.66,5.48,63.32031766,65.68982907,2.36951141
2017/6/23,57.68,5.52,63.2938145,65.68361179,2.38979729
2017/6/24,57.82,5.46,63.28900362,65.67739267,2.38838905
2017/6/25,57.96,5.4,63.27346807,65.67115855,2.39769048
2017/6/26,57.96,5.56,63.03310972,65.66490942,2.6317997
2017/6/27,57.92,5.42,63.2419799,65.65866064,2.41668074
2017/6/28,57.96,5.36,68.1533335,65.65241661,-2.50091689
2017/6/29,58.03,5.86,63.29864347,65.64616855,2.34752508
2017/6/30,58.01,5.64,63.25471733,65.63991317,2.38519584
2017/7/1,57.88,5.42,64.03063124,65.63366034,1.6030291
2017/7/2,57.88,5.5,63.20882179,65.62742212,2.41860033
2017/7/3,57.89,5.48,63.3156717,65.62118426,2.30551256
2017/7/4,57.88,5.52,63.20049002,65.61494566,2.41445564
2017/7/5,57.8,5.46,63.16771349,65.60870851,2.44099502
2017/7/6,57.84,5.9,63.21119745,65.60248049,2.39128304
2017/7/7,57.79,5.85,63.1915557,65.59624844,2.40469274
2017/7/8,57.78,5.76,63.16721709,65.59002222,2.42280513
2017/7/9,57.79,5.74,63.15335072,65.58379745,2.43044673
2017/7/10,57.83,5.85,63.15980046,65.57757194,2.41777148
2017/7/11,57.84,5.73,63.131537,65.5713424,2.4398054
2017/7/12,57.81,5.58,63.09765695,65.56511212,2.46745517
2017/7/13,57.77,5.84,63.12378942,65.55888549,2.43509607
2017/7/14,57.86,5.82,63.10127818,65.55266359,2.45138541
2017/7/15,57.81,5.76,63.06932384,65.54643218,2.47710834
2017/7/16,57.74,5.94,63.09396947,65.5402066,2.44623713
2017/7/17,57.81,5.72,63.05249294,65.53398905,2.48149611
2017/7/18,57.67,5.79,63.04781001,65.52776419,2.47995418
2017/7/19,57.6,5.68,63.00754909,65.52155501,2.51400592
2017/7/20,57.65,5.76,63.02074358,65.51535386,2.49461028
2017/7/21,57.77,5.52,62.96673649,65.50914758,2.54241109
2017/7/22,57.83,5.69,62.98271335,65.50292851,2.52021516
2017/7/23,57.97,5.78,62.98889607,65.49670322,2.50780715
2017/7/24,58.06,5.87,62.99361556,65.49046295,2.49684739
2017/7/25,58.12,5.69,62.95788155,65.48421318,2.52633163
2017/7/26,58.07,5.73,62.94026671,65.4779572,2.53769049
2017/7/27,58.14,5.46,62.90314475,65.47170705,2.5685623
2017/7/28,58.16,5.38,62.88099503,65.46544959,2.58445456
2017/7/29,58.28,5.4,62.86532664,65.45919029,2.59386365
2017/7/30,58.22,5.24,62.82950087,65.45291822,2.62341735
2017/7/31,58.14,5.28,62.82211994,65.44665308,2.62453314
2017/8/1,57.94,5.4,62.82246264,65.44039705,2.61793441
2017/8/2,58.06,5.32,62.79237698,65.43416328,2.6417863
2017/8/3,58.28,5.66,62.83744184,65.42791672,2.59047488
2017/8/4,58.34,5.26,62.77037525,65.42164645,2.6512712
2017/8/5,58.31,5.32,62.75614739,65.41536996,2.65922257
2017/8/6,58.85,5.77,62.84830379,65.40909712,2.56079333
2017/8/7,58.27,5.26,62.7352696,65.40276553,2.66749593
2017/8/8,58.32,5.58,62.76118522,65.39649779,2.63531257
2017/8/9,58.39,5.62,62.75811386,65.39022494,2.63211108
2017/8/10,58.37,5.52,62.7208523,65.38394478,2.66309248
2017/8/11,58.35,5.46,62.71151123,65.37766718,2.66615595
2017/8/12,58.27,5.68,62.70803763,65.37139212,2.66335449
2017/8/13,58.18,5.36,62.64799225,65.36512618,2.71713393
2017/8/14,58.03,5.28,62.64305526,65.35887044,2.71581518
2017/8/15,57.99,5.36,62.65358961,65.35263147,2.69904186
2017/8/16,58.03,5.4,62.6385254,65.34639724,2.70787184
2017/8/17,58.18,5.3,62.61733399,65.34015898,2.72282499
2017/8/18,58.13,5.74,62.66890368,65.33390467,2.66500099
2017/8/19,57.99,5.27,62.5856063,65.32765619,2.74204989
2017/8/20,58.05,5.52,62.60181817,65.32142338,2.71960521
2017/8/21,58.06,5.34,62.56481636,65.31518436,2.750368
2017/8/22,58.06,5.2,62.53342095,65.3089446,2.77552365
2017/8/23,58.21,5.32,62.5334347,65.3027052,2.7692705
2017/8/24,58.25,5.4,62.57893001,65.29644976,2.71751975
2017/8/25,58.26,5.58,62.55071816,65.2901903,2.73947214
2017/8/26,58.31,5.32,62.49216076,65.28393011,2.79176935
2017/8/27,58.33,5.3,62.49017958,65.27766481,2.78748523
2017/8/28,58.32,5.4,62.49321854,65.27139768,2.77817914
2017/8/29,58.28,5.36,62.46435776,65.265132,2.80077424
2017/8/30,58.28,5.51,62.46418999,65.25887106,2.79468107
2017/8/31,58.41,5.42,62.44368798,65.25261048,2.8089225
2017/9/1,58.47,5.36,62.41489464,65.24633604,2.8314414
2017/9/2,58.47,5.18,62.37801045,65.24005542,2.86204497
2017/9/3,58.48,5.2,62.38133546,65.23377515,2.85243969
2017/9/4,58.48,5.47,62.40930817,65.22749415,2.81818598
2017/9/5,58.46,5.23,62.35205439,65.22121351,2.86915912
2017/9/6,4.5,1.25,63.32269428,65.21493542,1.89224114
2017/9/7,1,1,62.08547189,65.21455302,3.12908113
2017/9/8,1,1,62.08547189,65.21455302,3.12908113
2017/9/9,1,1,62.08547189,65.21455302,3.12908113
2017/9/10,1,1,62.08547189,65.21455302,3.12908113
2017/9/11,1,1,62.08547189,65.21455302,3.12908113
2017/9/12,1,1,62.08547189,65.21455302,3.12908113
2017/9/13,1,1,62.08547189,65.21455302,3.12908113
2017/9/14,1,1,62.08547189,65.21455302,3.12908113
2017/9/15,1,1,62.08547189,65.21455302,3.12908113
2017/9/16,1,1,62.08547189,65.21455302,3.12908113
2017/9/17,1,1,62.08547189,65.21455302,3.12908113
2017/9/18,1,1,62.08547189,65.21455302,3.12908113
2017/9/19,1,1,62.08547189,65.21455302,3.12908113
2017/9/20,1,1,62.08547189,65.21455302,3.12908113
2017/9/21,57.3079,5.69,61.53838648,65.21455302,3.67616654
2017/9/22,57.7851,5.72,61.76564776,65.20840118,3.44275342
2017/9/23,57.96,5.68,61.77553089,65.20219755,3.42666666
2017/9/24,53.8423,6.42,62.13363207,65.19597517,3.0623431
2017/9/25,51.492,5.68,62.07561153,65.19020294,3.11459141
2017/9/26,51.5378,5.58,62.09347988,65.18468772,3.09120784
2017/9/27,51.601,5.56,62.10245087,65.17916778,3.07671691
2017/9/28,52.2462,5.29,62.04080216,65.17364121,3.13283905
2017/9/29,52.56,5.35,62.04656915,65.16804446,3.12147531
2017/9/30,52.6936,5.3,62.00859985,65.16241373,3.15381388
2017/10/1,52.8127,5.3,62.02260665,65.15676871,3.13416206
2017/10/2,52.9732,5.4,62.03082452,65.15111097,3.12028645
2017/10/3,53.1008,5.3,62.00725505,65.14543599,3.13818094
2017/10/4,53.3584,5.4,61.98491942,65.13974739,3.15482797
2017/10/5,53.5921,5.4,61.96891828,65.13403095,3.16511267
2017/10/6,53.9082,5.3,61.94993643,65.1282893,3.17835287
2017/10/7,54.1826,5.4,61.95014718,65.12251345,3.17236627
2017/10/8,54.3363,5.4,61.93223103,65.11670795,3.18447692
2017/10/9,54.5309,5.4,61.92644049,65.11088598,3.18444549
2017/10/10,53.6931,5.5,61.89852136,65.10504308,3.20652172
2017/10/11,52.5414,5.5,61.8273734,65.09929193,3.27191853
2017/10/12,52.6306,5.4,61.80261505,65.09366678,3.29105173
2017/10/13,52.6242,5.4,61.80245614,65.08803218,3.28557604
2017/10/14,52.5756,5.4,61.76819755,65.08239858,3.31420103
2017/10/15,52.553,5.3,61.63050831,65.07677056,3.44626225
2017/10/16,52.7112,5.3,61.79976356,65.07114531,3.27138175
2017/10/17,53.0092,5.3,61.76260878,65.06550308,3.3028943
2017/10/18,53.4004,5.2,61.65723279,65.05982863,3.40259584
2017/10/19,53.6332,6.23,61.79052426,65.0541118,3.26358754
2017/10/20,53.7664,5.36,61.65833133,65.04836987,3.39003854
2017/10/21,53.8351,5.48,61.65651671,65.04261372,3.38609701
2017/10/22,53.9781,5.56,61.63949637,65.03685037,3.397354
2017/10/23,54.1595,5.38,61.58336473,65.03107174,3.44770701
2017/10/24,54.3517,5.42,61.59400609,65.02527362,3.43126753
2017/10/25,54.4398,5.42,61.57434661,65.01945485,3.44510824
2017/10/26,54.5672,5.38,61.54968356,65.01362678,3.46394322
2017/10/27,54.7451,5.65,61.5736572,65.00778513,3.43412793
2017/10/28,54.9645,5.6,61.56051704,65.0019244,3.44140736
2017/10/29,55.213,5.36,61.49749217,64.99604006,3.49854789
2017/10/30,55.2909,5.48,61.48466744,64.99012894,3.5054615
2017/10/31,55.3341,5.42,61.46554638,64.98420965,3.51866327
2017/11/1,55.421,5.56,61.48931434,64.97828597,3.48897163
2017/11/2,55.4613,5.5,61.45909573,64.97235313,3.5132574
2017/11/3,55.5118,5.42,61.42646917,64.96641623,3.53994706
2017/11/4,55.9491,5.38,61.43181055,64.96047415,3.5286636
2017/11/5,56.1365,5.32,61.40621988,64.95448473,3.54826485
2017/11/6,56.1343,5.12,61.37622037,64.94847521,3.57225484
2017/11/7,56.1414,5.36,61.43421317,64.94246626,3.50825309
2017/11/8,56.148,5.28,61.36769451,64.93645687,3.56876236
2017/11/9,56.2003,5.21,61.3474761,64.9304471,3.582971
2017/11/10,56.2285,5.2,61.32494935,64.92443195,3.5994826
2017/11/11,56.2792,5.25,61.33356339,64.91841407,3.58485068
2017/11/12,56.3489,5.22,61.26508012,64.91239099,3.64731087
2017/11/13,56.4085,5.2,61.30778287,64.90636065,3.59857778
2017/11/14,56.4723,5.5,61.32158591,64.90032415,3.57873824
2017/11/15,56.4857,5.3,61.29171191,64.89428104,3.60256913
2017/11/16,56.5264,5.28,61.29025565,64.8882368,3.59798115
2017/11/17,56.5375,5.2,61.25655687,64.88218847,3.6256316
2017/11/18,56.5691,5.2,61.25750059,64.87613926,3.61863867
2017/11/19,56.6034,5.3,61.26216221,64.87008695,3.60792474
2017/11/20,56.6342,5.2,61.25897913,64.86403123,3.6050521
2017/11/21,56.6646,5.3,61.25296827,64.8579725,3.60500423
2017/11/22,56.7029,5.4,61.32386732,64.8519108,3.52804348
2017/11/23,56.7661,5.3,61.36612063,64.84584526,3.47972463
2017/11/24,56.7729,5.2,61.23011416,64.83977318,3.60965902
2017/11/25,56.8181,5.2,61.19843622,64.8337007,3.63526448
2017/11/26,56.8129,5.2,61.1762499,64.82762363,3.65137373
2017/11/27,56.854,5.21,61.43208486,64.82154748,3.38946262
2017/11/28,56.8695,5.2,61.16694619,64.81546718,3.64852099
2017/11/29,56.9202,5.2,61.17949567,64.80938554,3.62988987
2017/11/30,56.9107,5.28,61.11357558,64.80329872,3.68972314
2017/12/1,56.9126,5.06,61.07048372,64.79721327,3.72672955
2017/12/2,56.9421,5.13,61.19161313,64.79112796,3.59951483
2017/12/3,57.0065,5.16,61.1318876,64.78503978,3.65315218
2017/12/4,57,5.1,61.05681894,64.77894492,3.72212598
2017/12/5,57.0458,5.27,61.07227763,64.77285112,3.70057349
2017/12/6,57.0781,5.25,61.04813478,64.76675268,3.7186179
2017/12/7,57.0922,5.26,61.02784791,64.76065106,3.73280315
2017/12/8,57.1246,5.24,60.98167365,64.75454825,3.7728746
2017/12/9,57.2142,5.25,60.95267478,64.74844226,3.79576748
2017/12/10,57.4697,5.18,60.95002307,64.74232686,3.79230379
2017/12/11,57.5299,5.42,60.97599376,64.73618402,3.76019026
2017/12/12,57.6691,5.38,60.86392202,64.73003497,3.86611295
2017/12/13,57.6677,5.22,60.78557521,64.72387113,3.93829592
2017/12/14,57.6937,5.18,60.78072634,64.71770779,3.93698145
2017/12/15,57.7516,5.1,60.81490101,64.71154197,3.89664096
2017/12/16,57.8077,5.26,60.79562195,64.70537021,3.90974826
2017/12/17,57.8777,5.1,60.77436852,64.69919269,3.92482417
2017/12/18,57.8958,5.2,60.75662682,64.69300792,3.9363811
2017/12/19,57.9393,5.22,60.71651944,64.68682153,3.97030209
2017/12/20,58.0572,5.14,60.75263571,64.68063076,3.92799505
2017/12/21,58.2367,5.3,60.75925422,64.67442752,3.9151733
2017/12/22,58.3184,5.2,60.72553713,64.66820513,3.942668
2017/12/23,58.5207,5.2,60.70956331,64.66197421,3.9524109
2017/12/24,58.5452,5.25,60.70665471,64.65572166,3.94906695
2017/12/25,58.4812,5.3,60.68990607,64.6494668,3.95956073
2017/12/26,58.3289,5.3,60.68505311,64.64321926,3.95816615
2017/12/27,58.378,5.3,60.5543717,64.63698863,4.08261693
2017/12/28,54.9065,5.3,60.41004653,64.63075302,4.22070649
2017/12/29,52.8138,5.3,60.80931834,64.62489501,3.81557667
2017/12/30,53.0187,5.3,60.82498794,64.6192647,3.79427676
2017/12/31,53.0289,5.3,60.79214533,64.61361243,3.8214671
2018/1/1,53.1761,5.3,60.78494261,64.60795934,3.82301673
2018/1/2,53.2955,5.3,60.76599189,64.60229055,3.83629866
2018/1/3,53.3198,5.3,60.67833198,64.59660908,3.9182771
2018/1/4,53.2865,5.3,60.58914657,64.59092528,4.00177871
2018/1/5,53.3311,5.3,60.41302257,64.58524538,4.17222281
2018/1/6,53.3454,5.3,60.74522708,64.57956094,3.83433386
2018/1/7,53.4141,5.3,60.73536701,64.57387525,3.83850824
2018/1/8,53.3593,5.3,60.70144392,64.56818239,3.86673847
